Loan ID,Customer ID,CarLoan Status,Car Loan Amount,Term,Credit Score,Annual Income,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
e8fced0e-de1d-4bac-a13f-ff5576030905,92de53b2-926e-49f2-8e15-9d2ce5bac00a,Fully Paid,432212,Long Term,696,1569685,32309.31,18.7,48,11,1,88483,292710,1,0
249fb5f9-119e-4a67-a90e-69846daa3601,36929058-9f19-4b21-8c19-af14088c07a4,Fully Paid,99999999,Short Term,751,970311,12177.48,31.4,NA,8,0,563996,1700622,0,0
ce5a32b1-99c1-42fb-b423-b2ccedd963dd,2df20baf-7ec1-4bde-9234-1817c84f4081,Fully Paid,198286,Short Term,,,6807.32,31.8,NA,8,0,155458,725846,0,0
4daa61ea-a7fd-4f4f-9b3f-dfe48a200211,5557a7d0-d64b-4875-b727-f991352e51df,Fully Paid,154836,Short Term,,,13124.63,14.4,14,8,0,25479,99000,0,0
c2f13202-304b-473d-bd6c-fb860f1511f2,94d75950-dc50-4281-8236-bde4370d6b02,Fully Paid,130262,Short Term,736,1350083,19182.4,16,63,9,0,215916,502018,0,0
c31adc2e-19ec-4713-9243-5633f1d6f070,36d8ef6c-96bb-41bc-b59b-9e4a4a507910,Charged Off,307450,Long Term,717,758632,8471.53,17.3,74,7,0,261117,366938,0,0
44089606-8e2a-48a9-8daa-eadfec0545b6,4b699c40-0f24-4bcc-b290-31916ad6f8cc,Fully Paid,260612,Long Term,682,937840,16935.84,13.8,NA,13,0,269914,384406,0,0
17a5d73e-4182-4504-b16a-b2754d1ec897,f87f0a65-f2d8-45c4-ae62-b9b63181c02c,Fully Paid,325226,Short Term,,,21907.76,17.9,NA,5,0,490637,756470,0,0
e96b2593-d22c-4f3b-ab2c-0e8fa339165c,5f091a2d-063e-4ee6-850e-d804fda513cb,Fully Paid,197274,Long Term,743,795055,9805.52,17.8,NA,5,0,59337,203918,0,0
13d383f7-4d80-407f-aa7b-a8b18fd0b646,745e66e0-0834-4916-9656-a10e44e81793,Fully Paid,611930,Short Term,748,2224634,8639.11,31.9,NA,4,0,39425,174922,0,0
63cd0803-b96c-406f-ac75-77ad6e6cf56b,873bb1b4-39f1-4a80-981c-a4ca2f5c3a84,Fully Paid,99999999,Short Term,703,381406,4262.08,10.8,23,4,0,154508,204468,0,0
32c8b337-248e-4322-b619-b5c3db48763a,bd6d5396-1dad-4b6e-9f8a-1782b9f79301,Fully Paid,99999999,Short Term,741,1581579,14893.15,21,NA,7,0,291745,368390,0,0
998f24fd-03ca-4ad1-ab1d-e597642ad2f4,217a4f54-75f9-4be5-b291-2f0023550a52,Charged Off,178376,Short Term,,,13980.2,8.9,9,9,0,135337,294558,0,0
ab5ca07b-c5cf-476b-827e-47074c141a03,2c0f6b6c-01e3-4d76-819b-1cfaf2634565,Charged Off,351186,Short Term,724,1137378,7430.9,15.3,NA,7,0,199899,417032,0,0
39d8238d-fe80-4eeb-bbd1-6b04c1dc2e9c,3ef0d8de-677b-43a9-b6bd-2338383900c1,Charged Off,208582,Short Term,731,562932,12853.69,10,NA,9,0,119548,382382,0,0
ba57ef21-0ebb-436b-bdbc-4d28afd073c3,1c60d6ea-ecfe-4f6d-8f25-23d3de9373d9,Fully Paid,78386,Short Term,710,451250,10115.6,5.5,NA,12,0,53751,292226,0,0
801e8e99-25c8-4b8b-ab75-398bc083cdfe,137f8d51-e277-4fb8-b5ac-fb38424e5557,Fully Paid,152724,Short Term,748,904438,5223.1,9.4,NA,7,1,67754,305272,0,0
260e05d2-8fc9-4044-9f45-91970294b6c6,a17ac10f-cc3b-43e3-8570-8fe6219083f6,Fully Paid,408474,Short Term,706,986214,24902.16,15.9,NA,13,0,245366,567072,0,0
ddd75377-63de-44e3-ac01-89eb68f16584,609ca8a0-0bad-4586-b661-4e42e7b70cab,Charged Off,157586,Short Term,706,974130,8199.07,15.3,NA,6,0,247266,302962,0,0
957b370e-b9f2-450a-b233-0e6630384db9,7c3a342b-adfc-4441-b81b-3f8efed1613d,Fully Paid,660132,Long Term,,,20796.45,21,71,10,0,2359192,3232768,0,0
fd42e520-c840-49fe-b1cf-69bc39dbfe0d,286f6928-29f5-42b8-815a-6d81282f6750,Fully Paid,492844,Short Term,,,26669.54,23.5,59,22,0,221863,901340,0,0
75a7c306-8a25-4e92-a49b-691af504e874,d8d23b2d-9e3f-4686-8568-65d410fe54ce,Fully Paid,313720,Short Term,709,798551,16570.09,14,28,7,0,70623,110044,0,0
d90500d7-6d06-4c4f-9141-81f4b3aba06f,c85b76ba-ba65-41b0-be0f-2bb015b1cedf,Fully Paid,603812,Long Term,695,2047231,30537.94,14.5,31,10,0,183920,362186,0,0
6e5d84ba-0fd0-4111-ad1a-2be0b7b31bd7,e29ed4a7-69a4-4a69-ab1c-7f5289518c08,Fully Paid,99999999,Short Term,747,2078657,15122.29,20.2,NA,7,0,440838,918060,0,0
cfac7ed0-d32d-4457-aea3-e6e1dc5407a6,a4b1158c-1d25-43f0-8280-1e87b78c983d,Fully Paid,413666,Long Term,724,1158696,6817.01,18.2,7,12,0,281580,871772,0,0
16105fe3-e9ab-4c74-b721-d007f652abc4,b4b39d5a-e6eb-4782-b1f1-210963f7d6d1,Fully Paid,434060,Long Term,722,1775607,35512.14,23.8,73,14,0,327769,522764,0,0
a3437acb-95dc-4fe4-a452-ba213df8ab0e,7ff51dbd-43b7-4d5b-b1bd-32f0ebda985f,Fully Paid,525932,Long Term,622,1514072,28767.33,23,62,19,0,425410,881188,0,0
da9db766-e482-43e4-92eb-a9c1976c5d81,59c3f469-34c1-4cd7-bc79-13de6542d5b1,Fully Paid,134024,Short Term,713,694526,12848.94,17,49,11,0,163761,274780,0,0
fde96162-b82c-4f2c-bad6-c451fc37b33b,e2efc607-628c-4d15-bcc4-020755faa1e6,Charged Off,89144,Short Term,7070,1116326,20838.06,11,35,23,0,72143,84700,0,0
469496ac-1b65-4116-9c01-2ef4d6aae1fb,0a513cb0-e0a6-4b0b-9b49-13e9bfe911d4,Fully Paid,179146,Short Term,,,15568.79,14.8,59,15,0,129048,553454,0,0
54f842b1-fb4b-40ea-b554-bea61f75a907,ae0c55ea-eec1-488c-8c86-ba2486d0ace4,Fully Paid,209462,Short Term,727,533178,5376.05,25.1,NA,14,0,199082,555456,0,0
df7638c2-8171-4db7-b7e1-a7f15ff1b116,7ae3d9d3-e440-4390-ab2f-6499fd321d8c,Fully Paid,99999999,Short Term,693,793098,13614.83,30.3,6,24,0,318649,661232,0,0
4142049d-2fe0-43e6-b266-29893e3b169b,da164422-f702-45af-9945-e543b6e05e8c,Charged Off,134662,Short Term,740,620274,7236.53,16.9,41,6,0,110295,235620,0,0
c006d07f-85e6-437c-9f7f-03e518ffe326,2f4edf45-4f53-4d9a-a9cc-0f19761dc3d5,Fully Paid,99999999,Long Term,721,1130196,30326.85,14.4,8,16,0,329631,635052,0,0
5cd742cc-8d7e-4aeb-8e4d-820450e3ec82,a52c0ca6-2247-42f3-be6b-8327f56677dc,Fully Paid,99999999,Short Term,741,796879,10824.3,10,NA,17,0,186371,507782,0,0
072c8baa-f6fa-4901-884f-2f95b0457981,288ac06a-b6c2-40a0-ae36-1e11123915c8,Fully Paid,525888,Short Term,717,1854552,26891.08,26.5,69,6,0,369284,838420,0,0
fa0864ca-0b39-4873-89e4-c04552a4329b,ea4dc523-110a-4a20-b328-b7084be71d51,Fully Paid,322190,Long Term,734,3042147,14576.99,21,NA,9,0,614156,861982,0,0
75d59e28-ef68-4c7c-b5bd-32039b673f4b,97a5f641-d119-4f71-8a9d-d52a4c4f63a1,Charged Off,399476,Long Term,,,23256.19,12.1,NA,14,0,396834,969386,0,0
f93e896e-3ce0-4b02-afc1-2af3aa3fea88,4e83923a-46a0-4d0c-83fa-960eac1d3118,Fully Paid,215952,Long Term,715,652764,13653.59,32.5,6,12,0,83524,612062,0,0
e7b53145-ec4c-4bf9-91c0-05afa2a4a96a,d8ac3d83-8c20-4e7f-91e9-77f991f9d5e8,Charged Off,550990,Short Term,713,5262962,59208.37,11.8,NA,10,0,443422,777942,0,0
c8a7a75c-6665-4e86-9241-901e6d2c14e5,a83d9347-ac23-41b2-be4e-5ab94dc973b8,Charged Off,344124,Long Term,733,1207336,16097.94,17,77,9,0,132278,483208,0,0
1d265da0-6535-4ba3-bf7c-8e7538f3755f,c848aaed-d428-4a02-b11f-dd3506bd4e58,Fully Paid,152020,Short Term,,,9980.89,18.4,NA,5,0,280307,520982,0,0
0c023c62-d53e-4f1c-b98b-40d062be4272,f3da156f-65c0-4424-aee7-901b9e1f1161,Fully Paid,667590,Short Term,705,2306220,24599.68,13.4,NA,11,0,669294,1026454,0,0
5a1ede0f-a8e2-46cb-9c48-93c4bde4bf00,1923b0d5-1967-434d-8778-9eac68dd5642,Fully Paid,263428,Short Term,,,25980.79,17.6,NA,11,0,292999,1481502,0,0
d1cb02e5-03c5-4b46-b781-a08fc76f20ff,45c275ee-1021-47ce-900a-28f6cb2f1ed6,Fully Paid,99999999,Short Term,708,852017,10295.15,6.9,NA,6,0,64391,118338,0,0
b1ecf884-b5eb-4ccd-bee9-33cd0c222ffd,d891deeb-35d7-4f14-912f-7fa48d020a6e,Charged Off,777700,Long Term,662,1727100,16983.15,15.5,NA,10,0,565877,695574,0,0
6cfcd964-c5c1-4c2f-a776-f4ec14e46824,5e2fe7a5-19c3-4308-b714-7c8d50751e94,Charged Off,372570,Short Term,708,1392947,20661.93,19.5,25,8,0,75240,92466,0,0
c05a2e6a-3212-4b7a-8939-47d49d47bf8d,45092fe0-5b91-4396-aca3-84d219eb3f3c,Fully Paid,105072,Short Term,694,699561,13583.1,14.7,53,13,0,139650,587972,0,0
f34147c3-67c7-4ef5-9a8b-0d0d0eeb7977,786ecd80-eee1-4fb3-9943-7488eb933a31,Charged Off,217470,Long Term,677,1126890,18349.44,23.9,25,6,0,58102,212916,0,0
6a2a4df5-ae00-4686-9f6e-90b4ce64352e,68d5fe25-cdf9-454c-979a-5e064393ee02,Charged Off,306306,Short Term,749,588981,8785.6,28.4,NA,8,0,475133,1871298,0,0
b9ac344c-4308-4ac3-a348-a78e018a7334,edeec161-1855-4a4c-af15-283dd1d974d3,Charged Off,314864,Short Term,741,605321,8525.11,30.1,NA,12,0,293474,818818,0,0
6b53533c-b081-4349-8b41-556062db1068,bc680afd-551e-42bb-9449-a37670ad423f,Fully Paid,219340,Short Term,722,681948,8581.16,14.1,80,9,0,94886,241472,0,0
5ece596f-f380-4964-b4fb-b9fe33488afe,777890fb-c32c-4c55-b0dd-2057d134378d,Fully Paid,99999999,Short Term,742,578721,17554.48,24.7,NA,11,1,25004,438592,1,0
52de134c-7561-48e0-864d-a4e40709ac17,cd8442f4-e033-4868-a607-11e8fc5f3941,Fully Paid,322938,Long Term,,,25195.33,16.8,NA,9,0,312778,399300,0,0
2e5d5f33-ac37-4671-8553-32f8cbe12f39,a75cd88e-a698-4d21-8437-f684ac14e2f7,Fully Paid,337832,Long Term,676,875273,11473.34,12.6,NA,16,0,179949,554158,0,0
4cfb7d3c-1ca2-443f-adda-082f9929a049,807229a5-58db-4f40-955d-254a385577f7,Fully Paid,595782,Short Term,708,1886510,26096.69,17.1,NA,13,0,155059,552398,0,0
20fddd00-de1f-4654-aa61-20daad6a49ae,7cf78dea-29e4-4ccb-be6d-cf93e7085898,Fully Paid,299244,Long Term,704,2102274,45899.63,30.1,31,15,0,629698,920590,0,0
84808d61-185e-4003-b74a-394a37c86445,1050ce08-6055-4be4-9c7d-07c03ac81537,Fully Paid,447128,Short Term,720,1621859,12758.5,28.7,NA,8,0,599298,849332,0,0
def41dc1-18ea-4dd1-a27c-3cff9f492873,4db08684-6a38-401b-bcfb-61d190e18e1d,Fully Paid,217096,Short Term,724,787474,18177.3,15.9,12,9,0,284259,457776,0,0
6b7e065a-9950-4422-842b-1e5c5046b299,8b7827e2-15a3-451c-8f4f-17858c5e81fc,Fully Paid,99999999,Short Term,710,932482,20980.75,17.9,34,7,0,527554,725494,0,0
f6f00d01-9570-422d-b07c-eec36e279d71,e6e9a17d-9f37-4408-a857-a873156703fe,Fully Paid,435600,Long Term,724,1043955,22445.08,15.2,68,8,1,115805,267652,1,0
6ebc73a7-2262-4e81-a72d-87db1d7a1cd4,80884ea0-f222-4fb9-9309-1e58d61eaa20,Fully Paid,564982,Short Term,746,2027813,12961.23,14.9,63,10,1,193249,289080,1,0
123a79de-2ce2-4492-a939-70e3e63ec103,8f7183a0-f63e-4bd3-ae07-efe33e4338e1,Charged Off,279334,Short Term,7450,1351052,31074.5,18.6,46,13,1,170525,582406,1,0
5f2398c3-9781-4e47-952c-95e35d993f85,671a0f78-2576-4f66-8f7f-f33f2b072ba3,Fully Paid,22000,Short Term,729,1557373,22971.38,25.7,27,23,0,421857,1309572,0,0
5dedc7aa-ee2e-494b-9eaa-d2871dc5e81c,c02b39c2-7450-48f7-9b40-57f385637ea5,Fully Paid,561660,Long Term,643,5335618,37038.03,23.6,59,26,0,108699,590876,0,0
00859655-d96a-4535-8d82-000c08649bf9,d7239778-f344-4e35-805a-017200715b50,Fully Paid,99999999,Long Term,712,1742148,23954.63,19.7,24,10,0,264708,320606,0,0
24dd1a31-c586-4dc0-994e-f67b6d6d0353,dcaa8935-8a03-4efb-93ff-b3055c8d52a0,Fully Paid,280060,Short Term,744,930240,18992.4,12.5,NA,10,0,289009,480106,0,0
71c79b51-047f-47d7-b516-497aaf3b648b,c3934657-e933-4be5-afa0-60687a3e5fa9,Fully Paid,99999999,Long Term,731,1037590,23086.52,25.3,41,12,0,210330,578468,0,0
86779acf-1055-490c-bd10-042a669c30cb,bbd0a7e8-ba16-4dfe-a4de-bfd80272c959,Fully Paid,599742,Long Term,,,37144.24,23.1,26,11,0,630534,791868,0,0
928ac34d-4a25-40fc-bcf6-df14ec910a58,6939b8a9-11cc-46a7-a5f8-529e1b51d3ba,Fully Paid,327470,Short Term,718,1508296,21078.41,18.2,NA,18,1,220571,577808,1,0
ba592164-eb14-4953-8e26-7859ebd74cf1,a0c72a11-51d3-4c4e-8aee-f2ac08f6424e,Fully Paid,86372,Short Term,740,726750,1622.98,15.2,NA,5,0,71478,246312,0,0
eea3da94-1ad2-48be-b2d8-5b7c24df63d7,333a77b4-6290-4156-a839-8880f782296d,Fully Paid,619564,Long Term,656,1624367,23147.32,19,47,8,1,14516,101926,1,0
50457fe3-3c9c-4db4-88c5-7688f3a25d5c,d4d0e2c6-94ae-42c0-95ae-9f07d9027674,Fully Paid,30558,Short Term,744,1791282,30451.87,21.3,27,9,0,242839,307978,0,0
bc1ce4da-e54b-44b1-916b-52ef4a089272,625106aa-6f72-47be-823c-f8d6d207ffaa,Fully Paid,115808,Short Term,744,1336954,38326.23,18.4,51,13,0,52478,632984,0,0
857ef424-176c-4ed1-9a59-55e6af8c4a84,74afe700-b485-4b24-a2d7-1af5ba90df02,Fully Paid,642862,Long Term,682,1157670,6849.5,16.4,NA,6,0,268204,681076,0,0
f373eb24-e642-48b1-80e2-27c3398468f7,70c1dbac-d0cd-4fec-9261-8fcbdb2ddbf4,Fully Paid,99999999,Long Term,674,1782086,12058.73,18.5,50,5,0,84949,228250,0,0
df06c7a1-cf55-4f13-aa9b-ba7828de7b82,3b915808-6592-49c2-9a60-52825673f2bb,Fully Paid,463474,Short Term,748,5718240,120559.56,17.9,NA,9,0,275861,315634,0,0
1e8b0fc0-3442-43f6-9f63-daee02a1c4c7,48b79d8a-5c6e-4f6f-811e-ca513c6d6aa7,Fully Paid,99999999,Short Term,747,1515440,17932.77,31.3,72,10,0,231002,447304,0,0
56518bb7-2e04-4649-92c5-01787749fd40,ba4648b2-3b86-47e3-b0ac-af4c8f03cd2c,Fully Paid,246026,Short Term,713,487008,13230.65,18.5,NA,11,0,230546,480150,0,0
1cb6c0b3-6123-4ab1-bedb-4ec153a0d981,037b3486-a543-4a7c-b1a9-4a18eb4ccea9,Fully Paid,314116,Short Term,,,19512.05,38.3,37,8,0,484709,756382,0,0
66c4cf60-ac92-4509-a286-2c9ee65ff90a,7c3f9374-6b81-47e8-9fcf-0dc25359add4,Fully Paid,343420,Short Term,722,1019502,15377.46,17,8,14,1,125780,384296,1,0
9e2df320-c107-4b95-b310-9f2830e4a4b1,f44bcf04-1f69-4ad3-be40-614d2523ffc4,Charged Off,65098,Short Term,737,1873780,14068.93,21.6,NA,6,1,81111,99814,0,0
23fd6a0e-8740-4642-9a5d-c6b6cea9e98c,178d92a4-867d-4a4b-8f8f-1f8c14b1c639,Charged Off,370414,Short Term,738,959690,18154.31,16.4,29,12,0,118655,244046,0,0
4e2490d1-8620-439e-a665-90882e5311f0,68aa31f3-f983-4954-ace9-eb1ba570c2fe,Fully Paid,593076,Long Term,725,1159722,6185.26,17.5,42,10,0,105260,902858,0,0
8deb9448-0939-4b4a-add5-89f4442fddf7,ed291f8c-723b-4856-b15b-f288e0c6639f,Charged Off,155628,Short Term,645,1263956,10216.87,13.5,43,12,0,174781,417274,0,0
e0155add-a436-4627-8c80-d426cf43e38b,8d4721ee-7660-4cbe-a296-7da4f40f9e38,Fully Paid,557810,Short Term,742,1156188,4643.98,32.7,NA,9,0,188100,1344398,0,0
f365c871-bd1e-4da2-ae04-56585165b95c,19abb519-6a5f-4845-b853-58b9b3cd87c5,Fully Paid,96316,Short Term,,,2626.18,15,NA,4,1,72637,262856,1,0
673a167d-f846-403b-bb7d-3a76e8eca768,c2d3ba33-396c-4fc5-a802-148f6eb7288a,Fully Paid,89650,Short Term,,,2032.24,44.5,26,5,1,55347,109758,1,0
f9b02cd2-811e-483f-9f84-4abadbea0fc3,e60e7860-7ff3-445c-8efa-725ffcee16f0,Fully Paid,99999999,Short Term,732,1343832,11097.71,23.4,46,20,1,245119,924506,0,0
ba5c9b3a-ed6f-4aeb-8bba-3127e209587e,91b87c4e-8b2a-4b2b-90d1-e0bd6fe96f68,Charged Off,343794,Long Term,,,15343.45,17.7,NA,9,0,238906,526922,0,0
93167031-2842-44be-a863-6208aa34bdff,4ed699d3-3f42-44b4-b5f3-ccf2da015683,Fully Paid,153516,Short Term,745,928112,13070.86,23.6,46,8,0,96007,614218,0,0
47bb28be-b8a9-45ec-9e4b-90ea85c27a9b,85e83257-c869-43a4-9012-9cf0111bd5ef,Charged Off,92158,Short Term,,,3903.36,11.5,NA,12,0,92815,617672,0,0
a2ca1902-9dc1-41ef-9a8a-27978a362a6e,220a0f12-23e2-402e-9688-cb3b2a94cde4,Fully Paid,213202,Short Term,708,1534440,13042.74,23,NA,36,0,464037,1297824,0,0
8dd7e6ef-1a4d-451a-bd5d-25936034d527,3c6e1d24-4d71-42dc-90a0-898be9039af2,Fully Paid,152130,Short Term,740,620179,4305.02,11.6,NA,9,0,99902,422180,0,0
8d55d726-2c95-4b95-adfc-532259e6094b,e669a1b2-e3d3-42d2-8519-8403fc503d08,Fully Paid,119130,Short Term,751,1777203,15550.55,16.5,NA,8,1,100130,546832,1,0
3324d7c3-8959-42ea-967c-f0fed10f8e2c,0166d70f-f980-4822-a6e7-774b22d7ce41,Charged Off,328724,Short Term,7450,1285863,5529.19,13.8,NA,5,0,268489,370084,0,0
4f865db4-c1d3-4e73-b2db-d05d37c334cf,7c395af3-0eb1-408c-967e-a6f5d3130ae5,Fully Paid,111012,Short Term,701,1438110,13542.25,12.2,NA,5,5,37848,77704,5,0
60233024-5a58-4d76-8282-92d0531fff50,ffb944e0-fa39-4d70-8c04-b3825c364c8f,Fully Paid,236412,Long Term,703,693443,15371.19,15,NA,5,0,287603,390412,0,0
4453f830-5b48-44b3-aba1-4f48ebab160a,8b182502-c8aa-4fa6-abb6-737e147914a5,Fully Paid,99999999,Short Term,734,1379628,11473.91,19.1,59,9,0,132316,259644,0,0
158696d5-deec-4660-aad7-0019c59382d7,7b6b5d80-a333-43da-9712-311f41195843,Fully Paid,431904,Long Term,681,1119024,16598.78,29.5,NA,11,0,323608,470734,0,0
083f8991-a353-4d8c-89d4-5168742912ff,05791fd0-42b8-4896-b3d2-b6b3b1b4200c,Charged Off,656238,Short Term,,,29990.55,14.3,NA,12,0,608190,2524126,0,0
be01fd0b-3c1d-4cc5-b1e0-bc7fd6e7a32f,df9de583-5f5f-47af-a14e-71191bd20b11,Fully Paid,647196,Short Term,698,1490512,14780.86,4.8,NA,6,0,310346,700480,0,0
579e4699-0c61-415a-930a-4cc3a1d49843,71dd54b9-93c7-437a-bce4-70b7b5124e9b,Fully Paid,201476,Short Term,737,483322,6685.72,12.8,NA,7,0,179493,302104,0,0
1e4a1394-d0cc-4ff6-bb79-bdfa26390b72,93566160-7f3f-42d6-b751-24464b5f2f40,Fully Paid,518716,Long Term,725,1661246,22565.16,20,NA,12,0,791635,1418934,0,0
4a8b2d15-5f7b-4963-b2a3-377a3d4e8d12,55027f1f-7ce6-4721-a7bf-f4a43699841a,Fully Paid,110704,Short Term,723,1153300,12494.21,14.9,58,11,1,51718,214632,1,0
e79639ca-1d17-42e2-b3d8-7dd172509255,5b723fa0-3256-4f3c-a63d-61d4a3dae126,Charged Off,107932,Short Term,7440,838926,4341.5,6.5,9,10,0,77710,368742,0,0
160af9c3-e365-4685-932d-f63d17a2a9e8,38dea67c-2c6f-463d-b1ec-b24d9bec4622,Fully Paid,241340,Long Term,700,1071353,10713.53,17,50,7,0,152095,411466,0,0
f2ff379b-9950-4a70-937a-2daf1575c74c,055fa3bf-d7ef-4324-911e-42a693f2518f,Fully Paid,519332,Short Term,719,1308188,11337.68,10,53,6,0,159904,387332,0,0
855454a3-f3e5-4cf8-aff4-966d61c39ad4,5b50883d-b824-4577-a5b3-95f8a1bd2769,Fully Paid,544126,Long Term,641,1240586,11764.8,30,7,12,0,176225,278740,0,0
29b3c685-13d7-4d9b-a9ca-b2d9544a9f71,8aeb3653-e908-403e-966f-58576de2bfa8,Fully Paid,389312,Long Term,712,933945,14320.49,17.9,15,19,0,487939,1681460,0,0
522460d1-a151-43b1-8c4e-1569da28ac6e,67190c91-d9c1-4759-ae9f-ced570444809,Fully Paid,99999999,Short Term,735,863512,17126.22,13.7,NA,14,2,93461,299772,1,0
c4513987-792a-4ce2-bf12-4d93f68f1b2a,85e80168-9ff0-484b-95b8-bedc25c70123,Charged Off,495286,Long Term,6380,1516523,25313.51,26,NA,10,0,402553,792726,0,0
b81e8c6d-d7e6-43b4-bbc5-46e9b4771432,2db04f0c-ab77-4da8-bf55-603d727c50fb,Fully Paid,780868,Short Term,684,1893179,30764.23,16.5,NA,14,0,752001,1251074,0,0
b0d41263-fe87-4974-862c-ebc5b952e555,a8c44304-7ddc-48dc-891a-5fbb2915d875,Fully Paid,354926,Long Term,714,1475141,28396.45,19.7,26,9,0,179569,241758,0,0
6309e81b-b621-4ca4-a96a-c475c7e06017,6a2cf726-9bc3-47bb-8a87-123d1be7c737,Fully Paid,354508,Long Term,,,18541.72,17.4,NA,6,0,369607,576004,0,0
90e26f65-f033-4d43-9a39-bb8f36d3b265,6f199483-4262-464e-8c05-54d5ee7c3e63,Fully Paid,99999999,Short Term,743,776416,14105.03,11,NA,7,0,64068,101068,0,0
685016f6-9013-4128-aada-d44301b18cf4,96fab6fe-377d-46a1-866d-8996c344c550,Fully Paid,138050,Short Term,744,1094742,15052.94,18.6,53,9,0,475836,809050,0,0
9e0c038b-94b2-43d1-a005-f971f67b6987,58db2f74-b75d-4247-99a8-061d8aa7742f,Charged Off,93984,Short Term,689,676381,21700.28,11.8,NA,10,0,143526,337788,0,0
fdb7b5a0-e5db-4a7a-974e-5bc276977b80,80d7347f-f335-45c1-b97d-d41714916f0d,Fully Paid,473440,Short Term,,,15054.46,18,69,7,0,369683,548790,0,0
4ff5b1cf-6c76-4a88-86ff-9674d62c4b7d,b29e115c-02c3-45f2-ab41-9168e9dea626,Fully Paid,212146,Short Term,744,811129,11761.38,16.7,63,11,1,147630,504240,1,0
8be57c49-9c28-420a-a941-c92b53239e4e,7be84523-04da-4a85-b7cf-252c0d2478f8,Charged Off,382932,Long Term,664,736991,12467.61,16.7,23,7,0,314184,398024,0,0
0f580833-5322-4772-b0bc-cd15f7306606,5fe18447-5642-4b9a-ba53-41bb2fd247b5,Charged Off,333344,Short Term,,,6287.48,9.2,NA,7,0,64581,105182,0,0
098f6ebf-1b26-4ca9-9fbd-3b1ec7a2314d,6510035f-7a95-4adb-b1b4-29c1b76ccad6,Fully Paid,391732,Long Term,,,7281.37,9.5,NA,9,0,25175,343024,0,0
64928bbc-29e3-4b6f-b8ab-cd2a1a03e429,963ae55c-f375-48d3-9be0-c3a923f96ac1,Fully Paid,210012,Short Term,707,690973,3495.24,9.2,NA,5,0,135109,200046,0,0
74ba99df-32ea-42dd-bb3a-c4b02f2d326b,945225b7-47d9-42a3-8677-082e3adade04,Fully Paid,78210,Short Term,708,726104,9197.33,4.3,NA,5,0,56677,215182,0,0
841295a7-0098-4931-9986-68c2c4391b7c,2cf4dd27-7402-41b9-a715-74f5bed4ce21,Fully Paid,216590,Short Term,691,2805825,23381.97,16.4,NA,12,0,754015,1167210,0,0
155c8e15-019e-4769-9f8d-0f3efedae7b2,7fca1584-efbd-4c48-973a-44caa1f93896,Fully Paid,250998,Short Term,705,713051,8360.57,12.9,47,2,0,148276,179234,0,0
bc9a9d4e-daf1-4067-9545-5203bc5823cb,60d3a3b8-98ae-4b6b-b5f5-457f81f7bcf7,Fully Paid,276408,Short Term,721,1164510,13877.03,17.6,29,10,1,95209,179850,1,0
cb717a92-4741-4c84-8460-5e61c5be8575,c0ae6553-06f7-4dcf-a148-9672e9a85ea9,Fully Paid,141922,Short Term,749,1876668,2580.39,22,NA,8,0,95532,288068,0,0
6bb4c866-f3b1-4675-9b5b-85faad77f04a,c74de8b3-17a6-4839-aab8-b0f5531bd015,Fully Paid,188936,Long Term,,,12410.61,22.2,NA,10,0,294272,1248148,0,0
236ee3ac-d723-442b-ae93-b77fd5a70a54,97f61314-5220-4efa-9029-523f1a7374c5,Fully Paid,221958,Short Term,,,20127.65,12.4,NA,24,0,491777,661364,0,0
10504f3b-185a-4357-905c-758dcc741c49,886f10dd-0b10-406b-ae8a-1c5410755c43,Fully Paid,506022,Short Term,,,9174.34,17.7,NA,4,0,289579,342848,0,0
7c8894d7-2d94-4a95-8028-201ce709c6a8,78ca5bc1-5652-4cf0-9945-c4c42554b8c7,Fully Paid,99999999,Short Term,747,1090581,23447.52,16,NA,9,0,176339,323554,0,0
4266c3d4-1151-4073-83ef-017c0c7b6a92,ad40b516-792b-4ab4-ae56-a06497c7a60c,Charged Off,654390,Long Term,698,1601282,22551.1,14,NA,11,0,392027,632214,0,0
108277ec-5c7e-4f66-ab3a-6aaa34a503fd,3c091442-599d-4568-9a75-fd3b600fa524,Fully Paid,99999999,Long Term,719,1061302,23967.74,12.9,NA,17,0,259616,842028,0,0
a6495db9-dbba-4c6d-81c4-05f163bf64ec,e3cc51d3-d112-45fc-9e85-9dd58253b6ea,Fully Paid,33792,Short Term,694,1206500,17695.46,20.6,38,10,0,74556,205040,0,0
00322c0b-6552-4a76-aedc-2c0603a36e24,f33af71b-e84e-46ec-8469-e60efb6a4af6,Charged Off,540100,Short Term,,,7809.95,17.5,NA,10,0,379620,1017500,0,0
98334c05-e857-4a11-87f4-6f2826e70c57,cf1765cc-be60-4fe6-8b18-249245fa037a,Fully Paid,216128,Short Term,715,1175929,15483.1,32.3,NA,12,2,137332,255222,1,1
ed509009-1a27-43c9-8ed6-ab7629d23437,079f9c31-c8c7-4ca3-b5a6-8cd115175b3b,Fully Paid,216106,Long Term,724,1119822,14651.09,8.8,45,6,0,78584,159940,0,0
